364.0813903808594,1.044455647468567,1.0887877941131592, 248.13351440429688, 0.9756137728691101, 1.0
147.62205505371094,0.9728255867958069,1.000781536102295, 167.03668212890625, 0.9756136536598206, 1.0
144.92295837402344,0.9747895002365112,1.0003907680511475, 149.7041473388672, 0.9756137728691101, 1.0
144.52493286132812,0.9747896790504456,1.0003907680511475, 139.10873413085938, 0.9756137728691101, 1.0
143.80970764160156,0.9747896194458008,1.0003907680511475, 138.81130981445312, 0.9756136536598206, 1.0
208.73484802246094,0.9975987672805786,1.0, 139.62518310546875, 1.0, 1.0
138.7047119140625,1.0,1.0, 138.83154296875, 1.0, 1.0
138.33984375,1.0,1.0, 139.102783203125, 1.0, 1.0
137.9000244140625,1.0,1.0, 140.4508819580078, 1.0, 1.0
137.53469848632812,1.0,1.0, 149.57455444335938, 1.0, 1.0
137.2829132080078,1.0,1.0, 138.73507690429688, 1.0, 1.0
137.01158142089844,1.0,1.0, 146.30389404296875, 1.0, 1.0
136.83766174316406,1.0,1.0, 214.03985595703125, 1.0, 1.0
136.47206115722656,1.0,1.0, 141.92440795898438, 1.0, 1.0
136.05828857421875,0.9998834133148193,1.0, 166.5771026611328, 1.0, 1.0
135.6800537109375,0.9980480074882507,0.9998632073402405, 167.4542694091797, 1.0, 1.0
135.52333068847656,0.9953469038009644,0.9957947731018066, 161.94180297851562, 0.9935262203216553, 0.9742387533187866
135.29115295410156,0.9906203746795654,0.9892744421958923, 185.29563903808594, 0.9999025464057922, 0.9995614290237427
135.37193298339844,0.9843859672546387,0.98038649559021, 142.00502014160156, 0.9879708290100098, 0.9663928747177124
135.28196716308594,0.9772493243217468,0.9823884963989258, 136.91549682617188, 0.9819696545600891, 0.9755159020423889
134.93167114257812,0.9747621417045593,0.9806666374206543, 150.26626586914062, 0.9781638979911804, 1.0
134.90672302246094,0.9727929830551147,0.9797601103782654, 173.98239135742188, 0.9917950630187988, 0.9730958342552185
134.66140747070312,0.9720700979232788,0.9798956513404846, 152.0184326171875, 0.9830765724182129, 0.9759154319763184
134.49876403808594,0.969011127948761,0.9833649396896362, 135.59841918945312, 0.9640547037124634, 0.9983333349227905
134.45323181152344,0.967369794845581,0.9871494770050049, 137.03016662597656, 0.9720538258552551, 0.9875704646110535
148.84507751464844,0.9999737739562988,1.0, 142.55674743652344, 1.0, 1.0
